============================================================================================================================================================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
============================================================================================================================================================================================================================================================================================================
Trace Name                                    |     Base |      Exp |  Speedup |     Diff%
ai-ml_llama2.c-stories15M.2                   |                             -                              | 0->5.8M (+100.0%) / 0->5.7M (+100.0%) / 0.0->97.8 (+97.77) | 0->28.2M (+100.0%) / 0->24.8M (+100.0%) / 0.0->88.0 (+87.97) | 0->12.3M (+100.0%) / 0->11.4M (+100.0%) / 0.0->92.2 (+92.24)
ai-ml_llama2.c-stories15M.3                   |                             -                              | 0->5.8M (+100.0%) / 0->5.7M (+100.0%) / 0.0->97.3 (+97.27) | 0->28.7M (+100.0%) / 0->24.0M (+100.0%) / 0.0->83.6 (+83.63) | 0->12.4M (+100.0%) / 0->11.4M (+100.0%) / 0.0->91.7 (+91.66)
ai-ml_llama2.c-stories42M.1                   |                             -                              | 0->6.2M (+100.0%) / 0->6.2M (+100.0%) / 0.0->98.8 (+98.80) | 0->31.1M (+100.0%) / 0->29.4M (+100.0%) / 0.0->94.5 (+94.53) | 0->13.1M (+100.0%) / 0->12.7M (+100.0%) / 0.0->97.5 (+97.53)
ai-ml_llama2.c-stories42M.2                   |                             -                              | 0->6.3M (+100.0%) / 0->6.2M (+100.0%) / 0.0->98.7 (+98.66) | 0->31.4M (+100.0%) / 0->29.7M (+100.0%) / 0.0->94.5 (+94.47) | 0->13.1M (+100.0%) / 0->12.8M (+100.0%) / 0.0->97.7 (+97.72)
ai-ml_llama2.c-stories42M.3                   |                             -                              | 0->6.3M (+100.0%) / 0->6.2M (+100.0%) / 0.0->98.7 (+98.73) | 0->31.4M (+100.0%) / 0->29.7M (+100.0%) / 0.0->94.5 (+94.53) | 0->13.1M (+100.0%) / 0->12.8M (+100.0%) / 0.0->97.8 (+97.81)
ai-ml_rwkv_trace_1                            |                             -                              | 0->2.7M (+100.0%) / 0->681.0k (+100.0%) / 0.0->25.3 (+25.29) | 0->115.6M (+100.0%) / 0->40.4M (+100.0%) / 0.0->35.0 (+34.98) | 0->60.4M (+100.0%) / 0->39.2M (+100.0%) / 0.0->64.9 (+64.93)
ai-ml_rwkv_trace_2                            |                             -                              | 0->7.9M (+100.0%) / 0->5.2M (+100.0%) / 0.0->65.6 (+65.63) | 0->79.3M (+100.0%) / 0->78.0M (+100.0%) / 0.0->98.4 (+98.41) | 0->34.8M (+100.0%) / 0->34.7M (+100.0%) / 0.0->99.6 (+99.57)
ai-ml_stable-diffusion.cpp-sd-v1-4.ckpt.1     |                             -                              | 0->19.3M (+100.0%) / 0->12.7M (+100.0%) / 0.0->65.9 (+65.94) | 0->22.2M (+100.0%) / 0->3.3M (+100.0%) / 0.0->14.9 (+14.93) | 0->3.3M (+100.0%) / 0->2.4M (+100.0%) / 0.0->71.4 (+71.37)
ai-ml_stable-diffusion.cpp-sd-v1-4.ckpt.2     |                             -                              | 0->15.3M (+100.0%) / 0->9.6M (+100.0%) / 0.0->62.9 (+62.85) | 0->33.8M (+100.0%) / 0->3.8M (+100.0%) / 0.0->11.2 (+11.21) | 0->2.6M (+100.0%) / 0->2.5M (+100.0%) / 0.0->97.4 (+97.37)
ai-ml_stable-diffusion.cpp-v1-5-pruned-emao.. |                             -                              | 0->13.2M (+100.0%) / 0->9.0M (+100.0%) / 0.0->68.3 (+68.26) | 0->18.3M (+100.0%) / 0->1.2M (+100.0%) / 0.0->6.3 (+6.33) | 0->1.8M (+100.0%) / 0->1.0M (+100.0%) / 0.0->57.2 (+57.16)
ai-ml_stable-diffusion.cpp-v2-1_768-nonema-.. |                             -                              | 0->17.1M (+100.0%) / 0->6.8M (+100.0%) / 0.0->40.0 (+40.00) | 0->30.1M (+100.0%) / 0->2.6M (+100.0%) / 0.0->8.5 (+8.48) | 0->3.5M (+100.0%) / 0->3.0M (+100.0%) / 0.0->84.0 (+84.05)
ai-ml_stable-diffusion.cpp-v2-1_768-nonema-.. |                             -                              | 0->16.8M (+100.0%) / 0->8.2M (+100.0%) / 0.0->48.9 (+48.93) | 0->31.9M (+100.0%) / 0->4.0M (+100.0%) / 0.0->12.4 (+12.44) | 0->2.8M (+100.0%) / 0->2.6M (+100.0%) / 0.0->92.8 (+92.80)
ai-ml_stable-diffusion.cpp-v2-1_768-nonema-.. |                             -                              | 0->15.2M (+100.0%) / 0->9.5M (+100.0%) / 0.0->62.5 (+62.49) | 0->33.2M (+100.0%) / 0->3.5M (+100.0%) / 0.0->10.7 (+10.67) | 0->2.5M (+100.0%) / 0->2.5M (+100.0%) / 0.0->97.3 (+97.30)
ai-ml_vit.cpp-base-ggml-model-f16.gguf.arma.. |                             -                              | 0->8.6M (+100.0%) / 0->7.8M (+100.0%) / 0.0->90.8 (+90.78) | 0->28.9M (+100.0%) / 0->2.8M (+100.0%) / 0.0->9.8 (+9.76) | 0->1.6M (+100.0%) / 0->1.1M (+100.0%) / 0.0->68.4 (+68.44)
ai-ml_vit.cpp-large-ggml-model-f16.gguf.arm.. |                             -                              | 0->4.7M (+100.0%) / 0->4.2M (+100.0%) / 0.0->88.7 (+88.67) | 0->15.1M (+100.0%) / 0->1.9M (+100.0%) / 0.0->12.6 (+12.65) | 0->1.5M (+100.0%) / 0->1.2M (+100.0%) / 0.0->80.8 (+80.81)
ai-ml_whisper_trace_1                         |                             -                              | 0->10.3M (+100.0%) / 0->1.5M (+100.0%) / 0.0->14.6 (+14.59) | 0->12.3M (+100.0%) / 0->4.6M (+100.0%) / 0.0->37.0 (+37.02) | 0->2.2M (+100.0%) / 0->1.9M (+100.0%) / 0.0->86.0 (+85.98)
ai-ml_whisper_trace_2                         |                             -                              | 0->11.3M (+100.0%) / 0->1.6M (+100.0%) / 0.0->13.9 (+13.88) | 0->11.6M (+100.0%) / 0->4.6M (+100.0%) / 0.0->39.3 (+39.26) | 0->2.2M (+100.0%) / 0->1.9M (+100.0%) / 0.0->86.1 (+86.09)
ai-ml_whisper_trace_3                         |                             -                              | 0->10.1M (+100.0%) / 0->1.5M (+100.0%) / 0.0->14.3 (+14.35) | 0->12.2M (+100.0%) / 0->4.6M (+100.0%) / 0.0->37.5 (+37.52) | 0->2.2M (+100.0%) / 0->1.9M (+100.0%) / 0.0->86.1 (+86.10)
gtraces_v2_arizona_0000                       |                             -                              | 0->751.3k (+100.0%) / 0->443.9k (+100.0%) / 0.0->59.1 (+59.09) | 0->4.0M (+100.0%) / 0->1.0M (+100.0%) / 0.0->25.4 (+25.40) | 0->968.2k (+100.0%) / 0->680.3k (+100.0%) / 0.0->70.3 (+70.27)
gtraces_v2_arizona_0001                       |                             -                              | 0->801.9k (+100.0%) / 0->480.8k (+100.0%) / 0.0->60.0 (+59.95) | 0->4.4M (+100.0%) / 0->1.1M (+100.0%) / 0.0->25.4 (+25.36) | 0->910.2k (+100.0%) / 0->643.9k (+100.0%) / 0.0->70.7 (+70.74)
gtraces_v2_arizona_0002                       |                             -                              | 0->993.8k (+100.0%) / 0->716.5k (+100.0%) / 0.0->72.1 (+72.10) | 0->4.6M (+100.0%) / 0->1.2M (+100.0%) / 0.0->25.7 (+25.65) | 0->1.4M (+100.0%) / 0->993.5k (+100.0%) / 0.0->69.2 (+69.17)
gtraces_v2_charlie_0000                       |                             -                              | 0->958.1k (+100.0%) / 0->626.5k (+100.0%) / 0.0->65.4 (+65.39) | 0->5.6M (+100.0%) / 0->1.2M (+100.0%) / 0.0->21.6 (+21.62) | 0->1.5M (+100.0%) / 0->1.1M (+100.0%) / 0.0->75.3 (+75.32)
gtraces_v2_charlie_0001                       |                             -                              | 0->1.5M (+100.0%) / 0->1.0M (+100.0%) / 0.0->70.7 (+70.68) | 0->9.8M (+100.0%) / 0->1.9M (+100.0%) / 0.0->19.0 (+19.00) | 0->2.0M (+100.0%) / 0->1.5M (+100.0%) / 0.0->74.0 (+73.96)
gtraces_v2_charlie_0002                       |                             -                              | 0->1.8M (+100.0%) / 0->1.2M (+100.0%) / 0.0->68.4 (+68.44) | 0->10.9M (+100.0%) / 0->2.9M (+100.0%) / 0.0->26.3 (+26.31) | 0->3.1M (+100.0%) / 0->2.5M (+100.0%) / 0.0->80.2 (+80.20)
gtraces_v2_charlie_0003                       |                             -                              | 0->2.7M (+100.0%) / 0->1.8M (+100.0%) / 0.0->67.9 (+67.88) | 0->12.1M (+100.0%) / 0->3.1M (+100.0%) / 0.0->25.7 (+25.70) | 0->3.6M (+100.0%) / 0->3.0M (+100.0%) / 0.0->84.1 (+84.07)
gtraces_v2_charlie_0004                       |                             -                              | 0->1.9M (+100.0%) / 0->787.5k (+100.0%) / 0.0->41.7 (+41.65) | 0->6.7M (+100.0%) / 0->2.1M (+100.0%) / 0.0->31.1 (+31.12) | 0->2.3M (+100.0%) / 0->1.9M (+100.0%) / 0.0->83.1 (+83.05)
gtraces_v2_merced_0000                        |                             -                              | 0->3.4M (+100.0%) / 0->1.1M (+100.0%) / 0.0->33.3 (+33.27) | 0->9.6M (+100.0%) / 0->2.9M (+100.0%) / 0.0->29.9 (+29.87) | 0->2.7M (+100.0%) / 0->2.2M (+100.0%) / 0.0->80.3 (+80.29)
gtraces_v2_merced_0001                        |                             -                              | 0->2.8M (+100.0%) / 0->1.6M (+100.0%) / 0.0->58.2 (+58.20) | 0->16.3M (+100.0%) / 0->4.5M (+100.0%) / 0.0->27.6 (+27.60) | 0->4.5M (+100.0%) / 0->3.7M (+100.0%) / 0.0->81.6 (+81.64)
gtraces_v2_merced_0002                        |                             -                              | 0->2.3M (+100.0%) / 0->1.4M (+100.0%) / 0.0->59.2 (+59.18) | 0->14.1M (+100.0%) / 0->4.8M (+100.0%) / 0.0->34.4 (+34.35) | 0->4.2M (+100.0%) / 0->3.5M (+100.0%) / 0.0->81.9 (+81.86)
gtraces_v2_merced_0003                        |                             -                              | 0->2.4M (+100.0%) / 0->1.3M (+100.0%) / 0.0->56.4 (+56.42) | 0->13.7M (+100.0%) / 0->4.8M (+100.0%) / 0.0->35.1 (+35.06) | 0->4.4M (+100.0%) / 0->3.7M (+100.0%) / 0.0->84.1 (+84.14)
gtraces_v2_merced_0004                        |                             -                              | 0->2.5M (+100.0%) / 0->1.4M (+100.0%) / 0.0->58.3 (+58.34) | 0->13.7M (+100.0%) / 0->4.4M (+100.0%) / 0.0->31.8 (+31.78) | 0->3.9M (+100.0%) / 0->3.1M (+100.0%) / 0.0->80.8 (+80.76)
gtraces_v2_sierra.a.3_0000                    |                             -                              | 0->3.0M (+100.0%) / 0->1.5M (+100.0%) / 0.0->50.4 (+50.39) | 0->29.9M (+100.0%) / 0->7.0M (+100.0%) / 0.0->23.5 (+23.54) | 0->6.0M (+100.0%) / 0->4.2M (+100.0%) / 0.0->70.1 (+70.14)
gtraces_v2_sierra.a.3_0001                    |                             -                              | 0->2.7M (+100.0%) / 0->1.1M (+100.0%) / 0.0->41.6 (+41.65) | 0->23.1M (+100.0%) / 0->5.3M (+100.0%) / 0.0->22.8 (+22.78) | 0->4.5M (+100.0%) / 0->3.1M (+100.0%) / 0.0->69.8 (+69.83)
gtraces_v2_sierra.a.3_0002                    |                             -                              | 0->2.8M (+100.0%) / 0->1.2M (+100.0%) / 0.0->42.8 (+42.84) | 0->24.3M (+100.0%) / 0->5.5M (+100.0%) / 0.0->22.7 (+22.65) | 0->4.7M (+100.0%) / 0->3.3M (+100.0%) / 0.0->69.9 (+69.91)
gtraces_v2_sierra.a.3_0003                    |                             -                              | 0->3.0M (+100.0%) / 0->1.5M (+100.0%) / 0.0->48.5 (+48.45) | 0->25.5M (+100.0%) / 0->5.9M (+100.0%) / 0.0->23.0 (+22.97) | 0->4.8M (+100.0%) / 0->3.6M (+100.0%) / 0.0->74.4 (+74.36)
gtraces_v2_sierra.a.3_0004                    |                             -                              | 0->3.1M (+100.0%) / 0->1.5M (+100.0%) / 0.0->48.3 (+48.31) | 0->26.8M (+100.0%) / 0->6.0M (+100.0%) / 0.0->22.3 (+22.32) | 0->5.0M (+100.0%) / 0->3.6M (+100.0%) / 0.0->71.6 (+71.60)
gtraces_v2_sierra.a.4_0000                    |                             -                              | 0->3.0M (+100.0%) / 0->1.6M (+100.0%) / 0.0->54.1 (+54.15) | 0->24.1M (+100.0%) / 0->7.0M (+100.0%) / 0.0->28.9 (+28.91) | 0->5.6M (+100.0%) / 0->4.3M (+100.0%) / 0.0->77.6 (+77.60)
gtraces_v2_sierra.a.4_0001                    |                             -                              | 0->3.1M (+100.0%) / 0->1.7M (+100.0%) / 0.0->55.1 (+55.15) | 0->29.8M (+100.0%) / 0->8.5M (+100.0%) / 0.0->28.6 (+28.59) | 0->7.0M (+100.0%) / 0->5.0M (+100.0%) / 0.0->71.5 (+71.47)
gtraces_v2_sierra.a.4_0002                    |                             -                              | 0->2.5M (+100.0%) / 0->1.4M (+100.0%) / 0.0->56.5 (+56.49) | 0->26.7M (+100.0%) / 0->7.9M (+100.0%) / 0.0->29.5 (+29.49) | 0->6.3M (+100.0%) / 0->4.6M (+100.0%) / 0.0->72.8 (+72.83)
gtraces_v2_sierra.a.4_0003                    |                             -                              | 0->2.5M (+100.0%) / 0->1.4M (+100.0%) / 0.0->55.2 (+55.21) | 0->21.6M (+100.0%) / 0->6.6M (+100.0%) / 0.0->30.8 (+30.77) | 0->5.7M (+100.0%) / 0->4.3M (+100.0%) / 0.0->75.9 (+75.85)
gtraces_v2_sierra.a.4_0004                    |                             -                              | 0->2.7M (+100.0%) / 0->1.7M (+100.0%) / 0.0->64.2 (+64.17) | 0->20.9M (+100.0%) / 0->7.2M (+100.0%) / 0.0->34.6 (+34.61) | 0->6.7M (+100.0%) / 0->5.4M (+100.0%) / 0.0->80.6 (+80.64)
gtraces_v2_sierra.a.6_0000                    |                             -                              | 0->2.5M (+100.0%) / 0->1.3M (+100.0%) / 0.0->52.9 (+52.90) | 0->30.8M (+100.0%) / 0->4.8M (+100.0%) / 0.0->15.7 (+15.66) | 0->4.6M (+100.0%) / 0->3.3M (+100.0%) / 0.0->72.6 (+72.58)
gtraces_v2_sierra.a.6_0001                    |                             -                              | 0->3.2M (+100.0%) / 0->2.1M (+100.0%) / 0.0->65.3 (+65.28) | 0->32.2M (+100.0%) / 0->8.1M (+100.0%) / 0.0->25.3 (+25.32) | 0->7.6M (+100.0%) / 0->6.0M (+100.0%) / 0.0->79.1 (+79.13)
gtraces_v2_sierra.a.6_0002                    |                             -                              | 0->2.4M (+100.0%) / 0->1.3M (+100.0%) / 0.0->53.7 (+53.67) | 0->29.8M (+100.0%) / 0->5.7M (+100.0%) / 0.0->19.0 (+19.03) | 0->5.1M (+100.0%) / 0->3.6M (+100.0%) / 0.0->71.1 (+71.06)
gtraces_v2_sierra.a.6_0003                    |                             -                              | 0->2.8M (+100.0%) / 0->1.7M (+100.0%) / 0.0->58.8 (+58.82) | 0->32.0M (+100.0%) / 0->7.2M (+100.0%) / 0.0->22.5 (+22.45) | 0->6.5M (+100.0%) / 0->4.9M (+100.0%) / 0.0->75.0 (+74.99)
gtraces_v2_sierra.a.6_0004                    |                             -                              | 0->2.5M (+100.0%) / 0->1.3M (+100.0%) / 0.0->52.9 (+52.85) | 0->31.5M (+100.0%) / 0->5.3M (+100.0%) / 0.0->16.8 (+16.84) | 0->4.9M (+100.0%) / 0->3.5M (+100.0%) / 0.0->71.2 (+71.19)
gtraces_v2_tahoe_0000                         |                             -                              | 0->1.5M (+100.0%) / 0->843.3k (+100.0%) / 0.0->57.2 (+57.25) | 0->10.6M (+100.0%) / 0->3.9M (+100.0%) / 0.0->37.2 (+37.16) | 0->3.6M (+100.0%) / 0->2.7M (+100.0%) / 0.0->74.2 (+74.24)
gtraces_v2_tahoe_0001                         |                             -                              | 0->1.9M (+100.0%) / 0->1.1M (+100.0%) / 0.0->59.4 (+59.41) | 0->13.3M (+100.0%) / 0->5.3M (+100.0%) / 0.0->40.0 (+40.01) | 0->4.6M (+100.0%) / 0->3.7M (+100.0%) / 0.0->80.9 (+80.85)
gtraces_v2_tahoe_0002                         |                             -                              | 0->1.8M (+100.0%) / 0->1.3M (+100.0%) / 0.0->68.8 (+68.84) | 0->7.2M (+100.0%) / 0->3.0M (+100.0%) / 0.0->41.5 (+41.47) | 0->3.6M (+100.0%) / 0->2.8M (+100.0%) / 0.0->76.5 (+76.54)
gtraces_v2_tahoe_0003                         |                             -                              | 0->2.0M (+100.0%) / 0->1.1M (+100.0%) / 0.0->55.3 (+55.29) | 0->13.8M (+100.0%) / 0->5.0M (+100.0%) / 0.0->36.7 (+36.65) | 0->4.4M (+100.0%) / 0->3.4M (+100.0%) / 0.0->76.7 (+76.69)
gtraces_v2_tahoe_0004                         |                             -                              | 0->1.5M (+100.0%) / 0->843.0k (+100.0%) / 0.0->57.2 (+57.23) | 0->9.5M (+100.0%) / 0->3.7M (+100.0%) / 0.0->38.9 (+38.86) | 0->3.2M (+100.0%) / 0->2.6M (+100.0%) / 0.0->80.8 (+80.83)
gtraces_v2_tango_0000                         |                             -                              | 0->2.0M (+100.0%) / 0->936.8k (+100.0%) / 0.0->47.9 (+47.86) | 0->15.1M (+100.0%) / 0->3.2M (+100.0%) / 0.0->20.8 (+20.84) | 0->3.4M (+100.0%) / 0->2.5M (+100.0%) / 0.0->73.0 (+72.98)
gtraces_v2_tango_0001                         |                             -                              | 0->1.6M (+100.0%) / 0->834.4k (+100.0%) / 0.0->51.5 (+51.53) | 0->10.7M (+100.0%) / 0->2.6M (+100.0%) / 0.0->24.6 (+24.62) | 0->2.9M (+100.0%) / 0->2.4M (+100.0%) / 0.0->81.7 (+81.65)
gtraces_v2_tango_0002                         |                             -                              | 0->2.1M (+100.0%) / 0->1.0M (+100.0%) / 0.0->49.1 (+49.15) | 0->15.3M (+100.0%) / 0->3.1M (+100.0%) / 0.0->20.2 (+20.18) | 0->3.4M (+100.0%) / 0->2.5M (+100.0%) / 0.0->73.3 (+73.25)
gtraces_v2_tango_0003                         |                             -                              | 0->1.9M (+100.0%) / 0->933.2k (+100.0%) / 0.0->49.0 (+49.03) | 0->14.5M (+100.0%) / 0->3.5M (+100.0%) / 0.0->24.1 (+24.06) | 0->3.8M (+100.0%) / 0->2.7M (+100.0%) / 0.0->72.9 (+72.93)
gtraces_v2_tango_0004                         |                             -                              | 0->1.8M (+100.0%) / 0->859.9k (+100.0%) / 0.0->48.9 (+48.88) | 0->13.0M (+100.0%) / 0->3.1M (+100.0%) / 0.0->24.1 (+24.07) | 0->3.4M (+100.0%) / 0->2.5M (+100.0%) / 0.0->74.6 (+74.62)
gtraces_v2_yankee_0000                        |                             -                              | 0->2.2M (+100.0%) / 0->1.3M (+100.0%) / 0.0->60.4 (+60.45) | 0->16.4M (+100.0%) / 0->5.5M (+100.0%) / 0.0->33.4 (+33.39) | 0->4.6M (+100.0%) / 0->3.2M (+100.0%) / 0.0->68.9 (+68.85)
gtraces_v2_yankee_0001                        |                             -                              | 0->2.2M (+100.0%) / 0->1.3M (+100.0%) / 0.0->60.2 (+60.23) | 0->15.8M (+100.0%) / 0->5.3M (+100.0%) / 0.0->33.4 (+33.37) | 0->4.6M (+100.0%) / 0->3.1M (+100.0%) / 0.0->68.5 (+68.51)
gtraces_v2_yankee_0002                        |                             -                              | 0->2.0M (+100.0%) / 0->1.1M (+100.0%) / 0.0->56.5 (+56.53) | 0->12.7M (+100.0%) / 0->4.0M (+100.0%) / 0.0->31.9 (+31.89) | 0->3.5M (+100.0%) / 0->2.4M (+100.0%) / 0.0->68.3 (+68.32)
gtraces_v2_yankee_0003                        |                             -                              | 0->2.2M (+100.0%) / 0->1.3M (+100.0%) / 0.0->60.5 (+60.53) | 0->16.2M (+100.0%) / 0->5.4M (+100.0%) / 0.0->33.2 (+33.21) | 0->4.6M (+100.0%) / 0->3.1M (+100.0%) / 0.0->67.3 (+67.29)
gtraces_v2_yankee_0004                        |                             -                              | 0->2.3M (+100.0%) / 0->1.4M (+100.0%) / 0.0->60.8 (+60.80) | 0->16.3M (+100.0%) / 0->5.4M (+100.0%) / 0.0->33.3 (+33.31) | 0->4.7M (+100.0%) / 0->3.2M (+100.0%) / 0.0->68.0 (+67.98)


============================================================================================================================================================================================================================================================================================================
4. RAW DATA CHANGE LIST (From CSV Columns Only)
============================================================================================================================================================================================================================================================================================================
[Graph_GAP_bc-0]
    IPC                           : 0.2->0.2 (+5.0%)
    L1D_LOAD_Acc                  : 51.1M->50.6M (-1.1%)
    L1D_LOAD_Miss                 : 19.3M->17.1M (-11.4%)
    L1D_PF_Acc                    : 0->6.3M (+100.0%)
    L1D_PF_Miss                   : 0->5.9M (+100.0%)
    L1I_LOAD_Acc                  : 76.2k->75.1k (-1.4%)
    L2C_LOAD_Acc                  : 17.6M->16.6M (-5.5%)
    L2C_LOAD_Miss                 : 9.3M->9.8M (+5.6%)
    L2C_PF_Acc                    : 0->42.3M (+100.0%)
    L2C_PF_Miss                   : 0->26.1M (+100.0%)
    LLC_LOAD_Acc                  : 9.3M->9.6M (+2.9%)
    LLC_LOAD_Miss                 : 5.6M->5.6M (-0.6%)
    LLC_PF_Acc                    : 0->50.4M (+100.0%)
    LLC_PF_Miss                   : 0->30.7M (+100.0%)

[Graph_GAP_bc-12]
    L1D_LOAD_Acc                  : 53.8M->53.2M (-1.1%)
    L1D_LOAD_Miss                 : 18.1M->16.6M (-8.6%)
    L1D_PF_Acc                    : 0->7.5M (+100.0%)
    L1D_PF_Miss                   : 0->7.0M (+100.0%)
    L1I_LOAD_Acc                  : 460.7k->458.4k (-0.5%)
    L2C_LOAD_Acc                  : 17.2M->16.2M (-6.2%)
    L2C_LOAD_Miss                 : 9.6M->10.1M (+5.5%)
    L2C_PF_Acc                    : 0->46.1M (+100.0%)
    L2C_PF_Miss                   : 0->30.8M (+100.0%)
    LLC_LOAD_Acc                  : 9.6M->9.8M (+1.8%)
    LLC_LOAD_Miss                 : 5.7M->5.8M (+0.6%)
    LLC_PF_Acc                    : 0->57.5M (+100.0%)
    LLC_PF_Miss                   : 0->36.2M (+100.0%)

[Graph_GAP_bfs-10]
    IPC                           : 0.3->0.7 (+180.8%)
    L1D_LOAD_Acc                  : 41.7M->41.6M (-0.3%)
    L1D_LOAD_Miss                 : 9.0M->3.2M (-64.3%)
    L1D_PF_Acc                    : 0->4.6M (+100.0%)
    L1D_PF_Miss                   : 0->3.7M (+100.0%)
    L1I_LOAD_Acc                  : 9.0M->9.0M (-0.6%)
    L2C_LOAD_Acc                  : 5.1M->2.7M (-45.9%)
    L2C_LOAD_Miss                 : 3.1M->445.7k (-85.8%)
    L2C_PF_Acc                    : 0->24.3M (+100.0%)
    L2C_PF_Miss                   : 0->5.3M (+100.0%)
    LLC_LOAD_Acc                  : 3.1M->418.4k (-86.6%)
    LLC_LOAD_Miss                 : 2.9M->291.1k (-90.0%)
    LLC_PF_Acc                    : 0->9.8M (+100.0%)
