============================================================================================================================================================================================================================================================================================================
1. IPC PERFORMANCE (Base -> Exp)
============================================================================================================================================================================================================================================================================================================
Trace Name                                    |     Base |      Exp |  Speedup |     Diff%
[Graph_Ligra_ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M]
    IPC                           : 0.9->1.0 (+5.4%)
    L1D_LOAD_Acc                  : 44.1M->44.1M (-0.1%)
    L1D_LOAD_Miss                 : 10.4M->10.1M (-3.4%)
    L1D_PF_Acc                    : 6.9M->6.9M (+0.1%)
    L1D_PF_Miss                   : 4.5M->4.5M (+0.6%)
    L2C_LOAD_Acc                  : 9.5M->9.5M (-0.4%)
    L2C_LOAD_Miss                 : 621.8k->606.2k (-2.5%)
    L2C_PF_Miss                   : 4.4M->3.5M (-20.4%)
    LLC_LOAD_Acc                  : 604.7k->602.0k (-0.4%)
    LLC_LOAD_Miss                 : 366.9k->279.6k (-23.8%)
    LLC_PF_Acc                    : 3.2M->7.1M (+123.2%)
    LLC_PF_Miss                   : 2.9M->3.8M (+31.7%)

[Graph_Ligra_ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M]
    L1D_LOAD_Miss                 : 8.1M->8.1M (-0.6%)
    L1D_PF_Acc                    : 2.3M->2.3M (+0.3%)
    L1D_PF_Miss                   : 2.0M->2.0M (+0.3%)
    L2C_PF_Acc                    : 16.2M->15.9M (-1.6%)
    L2C_PF_Miss                   : 9.3M->8.9M (-4.7%)
    LLC_PF_Acc                    : 7.4M->16.6M (+123.1%)
    LLC_PF_Miss                   : 7.0M->15.1M (+115.5%)

[Graph_Ligra_ligra_Triangle.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M]
    L1D_LOAD_Miss                 : 5.3M->5.2M (-1.4%)
    L1D_PF_Acc                    : 3.0M->3.0M (+0.2%)
    L1D_PF_Miss                   : 2.8M->2.8M (+0.3%)
    L1I_LOAD_Acc                  : 3.5M->3.5M (-0.2%)
    L2C_LOAD_Acc                  : 4.9M->4.9M (-0.2%)
    L2C_LOAD_Miss                 : 1.2M->1.2M (+0.8%)
    L2C_PF_Acc                    : 17.4M->14.7M (-15.3%)
    L2C_PF_Miss                   : 4.4M->3.7M (-16.0%)
    LLC_LOAD_Acc                  : 1.2M->1.2M (+1.4%)
    LLC_LOAD_Miss                 : 518.8k->520.9k (+0.4%)
    LLC_PF_Acc                    : 3.6M->8.9M (+147.2%)
    LLC_PF_Miss                   : 2.7M->4.0M (+49.4%)

[SPEC17_602.gcc_s-1850B]
    IPC                           : 1.2->1.4 (+19.8%)
    L1D_LOAD_Miss                 : 2.0M->1.4M (-29.3%)
    L1D_PF_Acc                    : 5.0M->5.0M (+0.6%)
    L1D_PF_Miss                   : 4.2M->4.2M (+1.4%)
    L2C_LOAD_Acc                  : 825.5k->729.3k (-11.7%)
    L2C_LOAD_Miss                 : 127.8k->100.4k (-21.4%)
    L2C_PF_Acc                    : 25.8M->24.5M (-4.7%)
    L2C_PF_Miss                   : 14.5M->7.3M (-49.3%)
    LLC_LOAD_Acc                  : 101.7k->96.0k (-5.6%)
    LLC_LOAD_Miss                 : 101.7k->65.4k (-35.7%)
    LLC_PF_Acc                    : 3.5M->7.0M (+98.6%)
    LLC_PF_Miss                   : 3.5M->4.1M (+17.8%)

[SPEC17_602.gcc_s-734B]
    IPC                           : 1.9->2.0 (+6.3%)
    L1D_LOAD_Acc                  : 29.2M->29.3M (+0.1%)
    L1D_LOAD_Miss                 : 951.2k->735.0k (-22.7%)
    L1D_PF_Acc                    : 3.4M->3.4M (+0.4%)
    L1D_PF_Miss                   : 3.3M->3.3M (+0.7%)
    L1I_LOAD_Acc                  : 37.2M->37.3M (+0.1%)
    L2C_LOAD_Acc                  : 404.4k->375.8k (-7.1%)
    L2C_LOAD_Miss                 : 88.5k->79.9k (-9.8%)
    L2C_PF_Acc                    : 21.1M->17.5M (-17.1%)
    L2C_PF_Miss                   : 7.0M->2.9M (-59.4%)
    LLC_LOAD_Acc                  : 69.6k->75.6k (+8.6%)
    LLC_LOAD_Miss                 : 54.9k->60.3k (+9.8%)
    LLC_PF_Acc                    : 1.9M->3.9M (+100.9%)
    LLC_PF_Miss                   : 1.7M->2.5M (+46.3%)

[SPEC17_603.bwaves_s-1740B]
    IPC                           : 2.3->2.5 (+8.2%)
    L1D_LOAD_Acc                  : 48.1M->47.8M (-0.7%)
    L1D_LOAD_Miss                 : 1.3M->1.3M (-0.4%)
    L1D_PF_Miss                   : 2.7M->2.7M (-0.2%)
    L2C_LOAD_Acc                  : 1.2M->1.2M (+0.5%)
    L2C_LOAD_Miss                 : 202.6k->165.3k (-18.4%)
    L2C_PF_Acc                    : 14.3M->14.6M (+2.0%)
    L2C_PF_Miss                   : 5.8M->4.4M (-22.9%)
    LLC_LOAD_Acc                  : 129.4k->114.6k (-11.4%)
    LLC_LOAD_Miss                 : 129.4k->90.3k (-30.2%)
    LLC_PF_Acc                    : 3.6M->7.2M (+100.8%)
    LLC_PF_Miss                   : 3.6M->4.1M (+15.0%)

[SPEC17_603.bwaves_s-891B]
    IPC                           : 1.6->1.7 (+1.2%)
    L1D_LOAD_Acc                  : 33.7M->33.8M (+0.1%)
    L1D_LOAD_Miss                 : 2.0M->1.7M (-14.8%)
    L1D_PF_Acc                    : 3.8M->3.8M (-0.9%)
    L1D_PF_Miss                   : 3.8M->3.8M (-0.6%)
    L2C_LOAD_Acc                  : 190.5k->174.6k (-8.3%)
    L2C_PF_Miss                   : 20.1M->6.7M (-66.6%)
    LLC_LOAD_Acc                  : 165.3k->165.9k (+0.4%)
    LLC_LOAD_Miss                 : 165.0k->165.5k (+0.4%)
    LLC_PF_Acc                    : 3.7M->7.4M (+101.2%)
    LLC_PF_Miss                   : 3.7M->4.7M (+28.0%)

[SPEC17_605.mcf_s-1536B]
    IPC                           : 0.7->0.8 (+17.9%)
    L1D_LOAD_Acc                  : 32.2M->32.0M (-0.5%)
    L1D_LOAD_Miss                 : 12.6M->12.8M (+1.4%)
    L1D_PF_Acc                    : 3.8M->3.8M (-0.2%)
    L1I_LOAD_Acc                  : 37.5M->37.7M (+0.5%)
    L2C_LOAD_Acc                  : 9.1M->9.1M (-0.5%)
    L2C_LOAD_Miss                 : 976.8k->854.9k (-12.5%)
    L2C_PF_Acc                    : 31.5M->30.6M (-2.8%)
    L2C_PF_Miss                   : 5.0M->5.0M (+0.6%)
    LLC_LOAD_Acc                  : 975.1k->852.5k (-12.6%)
    LLC_LOAD_Miss                 : 942.9k->396.1k (-58.0%)
    LLC_PF_Acc                    : 4.4M->11.3M (+158.8%)
    LLC_PF_Miss                   : 4.2M->7.0M (+66.5%)

[SPEC17_605.mcf_s-1554B]
    IPC                           : 0.6->0.7 (+6.3%)
    L1D_LOAD_Acc                  : 72.1M->72.6M (+0.7%)
    L1D_LOAD_Miss                 : 16.1M->16.3M (+1.3%)
    L1D_PF_Acc                    : 25.2M->24.8M (-1.5%)
    L1D_PF_Miss                   : 24.3M->23.9M (-1.7%)
    L1I_LOAD_Acc                  : 34.1M->34.5M (+1.4%)
    L2C_LOAD_Acc                  : 10.2M->10.6M (+4.1%)
    L2C_LOAD_Miss                 : 6.5M->6.6M (+1.3%)
    L2C_PF_Acc                    : 91.4M->97.3M (+6.5%)
    L2C_PF_Miss                   : 55.7M->55.3M (-0.7%)
    LLC_LOAD_Acc                  : 5.5M->5.5M (+0.3%)
    LLC_LOAD_Miss                 : 1.4M->1.8M (+25.0%)
    LLC_PF_Acc                    : 38.1M->81.8M (+114.6%)
    LLC_PF_Miss                   : 14.4M->27.4M (+90.4%)

[SPEC17_605.mcf_s-1644B]
    IPC                           : 0.2->0.2 (-4.3%)
    L1D_LOAD_Acc                  : 46.5M->46.4M (-0.3%)
    L1D_LOAD_Miss                 : 4.4M->4.3M (-2.1%)
    L2C_LOAD_Acc                  : 3.9M->3.9M (+0.3%)
    L2C_LOAD_Miss                 : 912.8k->886.2k (-2.9%)
    L2C_PF_Acc                    : 29.3M->36.4M (+24.2%)
    L2C_PF_Miss                   : 9.8M->10.2M (+4.7%)
    LLC_LOAD_Acc                  : 903.8k->879.0k (-2.8%)
    LLC_LOAD_Miss                 : 424.1k->316.5k (-25.4%)
    LLC_PF_Acc                    : 7.4M->15.9M (+115.1%)
    LLC_PF_Miss                   : 6.4M->8.0M (+25.4%)

[SPEC17_605.mcf_s-472B]
    IPC                           : 0.7->0.7 (+7.2%)
    L1D_LOAD_Acc                  : 51.6M->51.4M (-0.4%)
    L1D_LOAD_Miss                 : 6.7M->6.7M (+0.7%)
    L1D_PF_Acc                    : 8.6M->8.7M (+0.9%)
    L1I_LOAD_Acc                  : 33.7M->34.0M (+1.0%)
    L2C_LOAD_Acc                  : 4.3M->4.5M (+6.0%)
    L2C_LOAD_Miss                 : 2.8M->3.0M (+6.9%)
    L2C_PF_Acc                    : 38.6M->36.8M (-4.6%)
    L2C_PF_Miss                   : 25.1M->22.1M (-12.0%)
    LLC_LOAD_Acc                  : 1.9M->2.1M (+13.2%)
    LLC_LOAD_Miss                 : 1.5M->1.5M (+3.3%)
    LLC_PF_Acc                    : 12.7M->26.6M (+109.0%)
    LLC_PF_Miss                   : 10.6M->19.0M (+79.9%)

[SPEC17_605.mcf_s-484B]
    IPC                           : 0.8->0.8 (+11.8%)
    L1D_LOAD_Acc                  : 46.8M->46.5M (-0.5%)
    L1D_LOAD_Miss                 : 2.9M->2.8M (-2.6%)
    L1D_PF_Acc                    : 4.7M->4.6M (-1.1%)
    L1D_PF_Miss                   : 3.9M->3.9M (-2.0%)
    L1I_LOAD_Acc                  : 32.7M->32.9M (+0.6%)
    L2C_LOAD_Acc                  : 2.1M->2.1M (+2.7%)
    L2C_LOAD_Miss                 : 1.1M->1.1M (-5.0%)
    L2C_PF_Acc                    : 20.3M->20.5M (+1.0%)
    L2C_PF_Miss                   : 11.1M->10.0M (-9.4%)
    LLC_LOAD_Acc                  : 863.5k->851.4k (-1.4%)
    LLC_LOAD_Miss                 : 856.8k->565.0k (-34.1%)
    LLC_PF_Acc                    : 6.7M->14.0M (+109.4%)
    LLC_PF_Miss                   : 6.6M->10.2M (+54.0%)

[SPEC17_607.cactuBSSN_s-2421B]
    IPC                           : 2.6->2.7 (+3.4%)
    L1D_PF_Acc                    : 6.3M->6.3M (-0.1%)
    L1D_PF_Miss                   : 2.5M->2.5M (-0.8%)
    L1I_LOAD_Miss                 : 1.1k->1.1k (-1.1%)
    L2C_LOAD_Miss                 : 37.5k->37.1k (-1.1%)
    L2C_PF_Acc                    : 19.0M->19.1M (+0.7%)
    LLC_LOAD_Acc                  : 37.3k->36.9k (-1.1%)
    LLC_LOAD_Miss                 : 37.3k->26.6k (-28.7%)
    LLC_PF_Acc                    : 1.5M->4.4M (+196.6%)
    LLC_PF_Miss                   : 1.5M->1.6M (+8.9%)

[SPEC17_619.lbm_s-2676B]
    L1D_LOAD_Acc                  : 7.1M->7.1M (-0.4%)
    L1D_LOAD_Miss                 : 496.8k->454.8k (-8.5%)
    L1D_PF_Miss                   : 986.2k->977.5k (-0.9%)
    L2C_LOAD_Acc                  : 387.7k->388.8k (+0.3%)
    L2C_LOAD_Miss                 : 160.4k->108.4k (-32.4%)
    L2C_PF_Acc                    : 6.3M->5.9M (-5.2%)
    L2C_PF_Miss                   : 3.1M->1.5M (-50.3%)
    LLC_LOAD_Acc                  : 82.2k->75.9k (-7.6%)
    LLC_LOAD_Miss                 : 82.2k->56.8k (-30.9%)
    LLC_PF_Acc                    : 1.3M->2.5M (+103.6%)
    LLC_PF_Miss                   : 1.3M->1.6M (+30.3%)

[SPEC17_619.lbm_s-2677B]
    L1D_LOAD_Acc                  : 7.7M->7.6M (-0.6%)
    L1D_LOAD_Miss                 : 1.7M->1.6M (-2.2%)
    L1D_PF_Acc                    : 1.5M->1.5M (-1.5%)
    L1D_PF_Miss                   : 1.0M->978.3k (-3.8%)
    L1I_LOAD_Acc                  : 33.4M->33.5M (+0.3%)
    L2C_LOAD_Acc                  : 1.5M->1.5M (+0.9%)
    L2C_LOAD_Miss                 : 506.4k->372.9k (-26.4%)
    L2C_PF_Acc                    : 8.4M->8.2M (-2.7%)
    L2C_PF_Miss                   : 4.3M->2.8M (-35.4%)
    LLC_LOAD_Miss                 : 221.4k->154.6k (-30.2%)
    LLC_PF_Acc                    : 2.2M->4.5M (+106.6%)
    LLC_PF_Miss                   : 2.2M->3.0M (+36.8%)

[SPEC17_620.omnetpp_s-874B]
    IPC                           : 0.6->0.6 (-3.5%)
    L1D_LOAD_Acc                  : 38.7M->38.7M (-0.1%)
    L1D_LOAD_Miss                 : 3.6M->3.6M (-0.6%)
    L1I_LOAD_Acc                  : 6.2M->6.0M (-2.3%)
    L1I_LOAD_Miss                 : 69.0->67.0 (-2.9%)
    L2C_LOAD_Miss                 : 1.2M->1.2M (+0.6%)
    L2C_PF_Acc                    : 7.6M->7.5M (-1.2%)
    L2C_PF_Miss                   : 3.6M->3.5M (-3.3%)
    LLC_LOAD_Acc                  : 1.1M->1.2M (+1.9%)
    LLC_LOAD_Miss                 : 918.5k->880.4k (-4.1%)
    LLC_PF_Acc                    : 2.8M->6.2M (+122.8%)
    LLC_PF_Miss                   : 2.6M->5.1M (+92.9%)

[SPEC17_621.wrf_s-6673B]
    IPC                           : 2.2->2.3 (+4.1%)
    L1D_LOAD_Miss                 : 1.3M->1.2M (-10.6%)
    L1D_PF_Acc                    : 2.7M->2.7M (-0.7%)
    L1D_PF_Miss                   : 2.4M->2.4M (-0.9%)
    L1I_LOAD_Miss                 : 6.0k->5.8k (-3.1%)
    L2C_LOAD_Acc                  : 711.1k->724.0k (+1.8%)
    L2C_LOAD_Miss                 : 202.5k->185.0k (-8.6%)
    L2C_PF_Acc                    : 13.6M->12.4M (-9.0%)
    L2C_PF_Miss                   : 4.7M->2.9M (-38.4%)
    LLC_LOAD_Acc                  : 126.8k->150.6k (+18.7%)
    LLC_LOAD_Miss                 : 95.3k->94.8k (-0.6%)
    LLC_PF_Acc                    : 1.8M->3.5M (+92.6%)
    LLC_PF_Miss                   : 1.5M->2.0M (+35.8%)

[SPEC17_623.xalancbmk_s-10B]
    IPC                           : 0.7->0.6 (-9.1%)
    L1D_LOAD_Acc                  : 42.0M->42.1M (+0.3%)
    L1D_LOAD_Miss                 : 8.7M->8.8M (+0.9%)
    L1D_PF_Acc                    : 4.4M->4.4M (-1.2%)
    L1D_PF_Miss                   : 3.6M->3.6M (-1.3%)
    L1I_LOAD_Acc                  : 24.5M->24.7M (+0.9%)
    L1I_LOAD_Miss                 : 2.4k->1.7k (-28.1%)
    L2C_LOAD_Acc                  : 4.5M->4.5M (+0.7%)
    L2C_LOAD_Miss                 : 3.3M->3.3M (+1.3%)
    L2C_PF_Acc                    : 18.1M->18.9M (+4.3%)
    L2C_PF_Miss                   : 12.3M->12.6M (+2.8%)
    LLC_LOAD_Acc                  : 3.0M->3.0M (+0.9%)
    LLC_LOAD_Miss                 : 1.8M->2.2M (+20.8%)
    LLC_PF_Acc                    : 8.7M->19.5M (+124.7%)
    LLC_PF_Miss                   : 7.3M->15.1M (+107.9%)

[SPEC17_649.fotonik3d_s-1176B]
    IPC                           : 2.7->3.3 (+23.8%)
    L1D_LOAD_Acc                  : 28.8M->28.4M (-1.4%)
    L1D_LOAD_Miss                 : 1.1M->630.1k (-45.0%)
    L1D_PF_Acc                    : 2.6M->2.6M (-0.9%)
    L1D_PF_Miss                   : 2.6M->2.6M (+0.1%)
    L1I_LOAD_Acc                  : 29.9M->29.8M (-0.3%)
    L2C_LOAD_Acc                  : 124.8k->107.5k (-13.9%)
    L2C_LOAD_Miss                 : 60.9k->54.4k (-10.8%)
    L2C_PF_Acc                    : 16.0M->16.1M (+0.5%)
    L2C_PF_Miss                   : 9.5M->4.0M (-57.7%)
    LLC_LOAD_Acc                  : 52.9k->53.2k (+0.6%)
    LLC_LOAD_Miss                 : 52.9k->53.2k (+0.5%)
    LLC_PF_Acc                    : 1.7M->3.4M (+98.4%)
    LLC_PF_Miss                   : 1.7M->2.2M (+26.8%)

[SPEC17_649.fotonik3d_s-7084B]
    IPC                           : 2.1->2.7 (+29.8%)
    L1D_LOAD_Acc                  : 31.8M->31.3M (-1.6%)
    L1D_LOAD_Miss                 : 672.5k->434.1k (-35.5%)
    L1D_PF_Acc                    : 3.3M->3.4M (+0.5%)
    L1D_PF_Miss                   : 3.0M->3.1M (+1.3%)
    L1I_LOAD_Acc                  : 32.0M->32.1M (+0.1%)
    L2C_LOAD_Acc                  : 397.8k->329.2k (-17.3%)
    L2C_LOAD_Miss                 : 83.8k->45.6k (-45.5%)
    L2C_PF_Acc                    : 18.9M->19.7M (+4.5%)
    L2C_PF_Miss                   : 7.1M->3.8M (-46.2%)
    LLC_LOAD_Acc                  : 42.1k->42.5k (+0.9%)
    LLC_LOAD_Miss                 : 42.1k->37.4k (-11.2%)
    LLC_PF_Acc                    : 3.4M->6.8M (+97.9%)
    LLC_PF_Miss                   : 3.4M->3.7M (+6.7%)

[SPEC17_654.roms_s-293B]
    IPC                           : 2.8->2.8 (-0.7%)
    L1D_LOAD_Acc                  : 41.4M->41.4M (-0.1%)
    L1D_LOAD_Miss                 : 429.8k->404.9k (-5.8%)
    L1D_PF_Acc                    : 2.5M->2.5M (+0.3%)
    L1D_PF_Miss                   : 2.0M->2.0M (+0.2%)
    L1I_LOAD_Miss                 : 201.0->198.0 (-1.5%)
    L2C_LOAD_Acc                  : 208.8k->202.1k (-3.2%)
    L2C_LOAD_Miss                 : 38.7k->36.9k (-4.8%)
    L2C_PF_Miss                   : 3.3M->2.2M (-34.4%)
    LLC_LOAD_Acc                  : 35.4k->35.3k (-0.3%)
    LLC_LOAD_Miss                 : 34.6k->34.5k (-0.4%)
    LLC_PF_Acc                    : 1.7M->3.2M (+93.7%)
    LLC_PF_Miss                   : 1.6M->1.9M (+21.6%)

[SPEC17_654.roms_s-294B]
    L1D_LOAD_Miss                 : 386.7k->362.3k (-6.3%)
    L1D_PF_Acc                    : 3.3M->3.3M (-0.4%)
    L1I_LOAD_Acc                  : 35.3M->35.3M (-0.1%)
    L2C_LOAD_Acc                  : 96.7k->91.9k (-5.0%)
    L2C_LOAD_Miss                 : 53.3k->51.5k (-3.4%)
    L2C_PF_Miss                   : 4.7M->3.0M (-36.0%)
    LLC_LOAD_Acc                  : 50.1k->50.1k (+0.1%)
    LLC_LOAD_Miss                 : 50.0k->50.1k (+0.2%)
    LLC_PF_Acc                    : 2.3M->4.5M (+94.7%)
    LLC_PF_Miss                   : 2.3M->2.8M (+21.6%)

[SPEC17_654.roms_s-523B]
    IPC                           : 1.6->1.7 (+5.0%)
    L1D_LOAD_Acc                  : 39.4M->39.4M (-0.2%)
    L1D_LOAD_Miss                 : 1.8M->1.2M (-34.1%)
    L1D_PF_Acc                    : 3.2M->3.2M (-0.1%)
    L1D_PF_Miss                   : 3.1M->3.1M (+0.6%)
    L1I_LOAD_Acc                  : 34.0M->33.5M (-1.3%)
    L2C_LOAD_Acc                  : 274.0k->228.3k (-16.7%)
    L2C_LOAD_Miss                 : 153.5k->123.6k (-19.5%)
    L2C_PF_Acc                    : 18.2M->17.8M (-1.9%)
    L2C_PF_Miss                   : 11.2M->6.1M (-45.3%)
    LLC_LOAD_Acc                  : 102.3k->103.3k (+1.0%)
    LLC_LOAD_Miss                 : 97.6k->97.4k (-0.3%)
    LLC_PF_Acc                    : 3.4M->6.5M (+94.1%)
    LLC_PF_Miss                   : 3.1M->4.3M (+37.0%)

[ai-ml_bark.cpp-bark-small.coarse_token_gen.1]
    IPC                           : 3.2->3.3 (+2.5%)
    L1D_LOAD_Acc                  : 48.7M->48.6M (-0.2%)
    L1D_LOAD_Miss                 : 1.8M->1.9M (+2.8%)
    L1D_PF_Acc                    : 1.8M->1.7M (-5.6%)
    L1D_PF_Miss                   : 1.4M->1.3M (-6.1%)
    L2C_LOAD_Acc                  : 1.2M->1.3M (+10.9%)
    L2C_LOAD_Miss                 : 563.3k->698.9k (+24.1%)
    L2C_PF_Acc                    : 7.9M->7.1M (-9.1%)
    L2C_PF_Miss                   : 3.6M->2.8M (-21.3%)
    LLC_LOAD_Acc                  : 296.4k->444.0k (+49.8%)
    LLC_LOAD_Miss                 : 139.7k->169.7k (+21.4%)
    LLC_PF_Acc                    : 899.9k->1.9M (+112.3%)
    LLC_PF_Miss                   : 476.0k->943.2k (+98.2%)

[ai-ml_bark.cpp-bark-small.coarse_token_gen.2]
    IPC                           : 3.0->3.1 (+4.1%)
    L1D_LOAD_Miss                 : 10.6M->10.6M (+0.2%)
    L1D_PF_Acc                    : 7.8M->7.7M (-1.4%)
    L1D_PF_Miss                   : 5.0M->4.9M (-1.9%)
    L1I_LOAD_Miss                 : 129.0->128.0 (-0.8%)
    L2C_LOAD_Acc                  : 9.0M->9.1M (+1.1%)
    L2C_LOAD_Miss                 : 562.4k->684.3k (+21.7%)
    L2C_PF_Acc                    : 17.2M->16.7M (-2.7%)
    L2C_PF_Miss                   : 2.7M->2.3M (-15.3%)
    LLC_LOAD_Acc                  : 336.2k->413.0k (+22.9%)
    LLC_LOAD_Miss                 : 221.7k->220.4k (-0.6%)
    LLC_PF_Acc                    : 1.1M->2.4M (+119.4%)
    LLC_PF_Miss                   : 708.4k->1.3M (+85.9%)

[ai-ml_bark.cpp-bark-small.coarse_token_gen.4]
    IPC                           : 2.6->2.6 (+3.5%)
    L1D_LOAD_Acc                  : 52.4M->52.3M (-0.1%)
    L1D_LOAD_Miss                 : 12.3M->12.3M (-0.2%)
    L1D_PF_Acc                    : 9.0M->9.0M (-0.6%)
    L1D_PF_Miss                   : 5.3M->5.2M (-1.4%)
    L2C_LOAD_Acc                  : 10.7M->10.7M (+0.8%)
    L2C_LOAD_Miss                 : 796.6k->854.8k (+7.3%)
    L2C_PF_Acc                    : 23.2M->22.8M (-1.9%)
    L2C_PF_Miss                   : 4.6M->3.9M (-15.9%)
    LLC_LOAD_Acc                  : 270.9k->402.6k (+48.6%)
    LLC_LOAD_Miss                 : 199.2k->227.9k (+14.4%)
    LLC_PF_Acc                    : 1.2M->2.4M (+107.8%)
    LLC_PF_Miss                   : 942.2k->1.6M (+69.2%)

[ai-ml_bark.cpp-bark-small.coarse_token_gen.5]
    IPC                           : 1.8->1.9 (+7.4%)
    L1D_LOAD_Acc                  : 29.3M->29.3M (-0.3%)
    L1D_LOAD_Miss                 : 10.4M->10.9M (+4.5%)
    L1D_PF_Acc                    : 5.2M->5.2M (+0.5%)
    L1D_PF_Miss                   : 3.8M->3.8M (+0.1%)
    L1I_LOAD_Acc                  : 25.3M->25.0M (-1.1%)
    L1I_LOAD_Miss                 : 608.0->631.0 (+3.8%)
    L2C_LOAD_Acc                  : 7.7M->7.8M (+1.5%)
    L2C_LOAD_Miss                 : 1.9M->2.1M (+9.2%)
    L2C_PF_Acc                    : 21.8M->20.4M (-6.4%)
    L2C_PF_Miss                   : 14.4M->13.4M (-6.6%)
    LLC_LOAD_Acc                  : 1.1M->1.2M (+7.1%)
    LLC_LOAD_Miss                 : 983.6k->1.0M (+3.8%)
    LLC_PF_Acc                    : 3.9M->8.7M (+124.2%)
    LLC_PF_Miss                   : 3.7M->7.7M (+105.9%)

[ai-ml_biogpt.cpp-ggml-model-tocilizumab.1]
    IPC                           : 0.5->0.6 (+13.5%)
    L1D_LOAD_Acc                  : 60.3M->60.1M (-0.3%)
    L1D_LOAD_Miss                 : 27.8M->29.5M (+6.3%)
    L1D_PF_Acc                    : 13.8M->12.1M (-11.8%)
    L1D_PF_Miss                   : 11.2M->9.8M (-12.5%)
    L1I_LOAD_Acc                  : 30.6M->30.6M (-0.2%)
    L1I_LOAD_Miss                 : 1.6k->1.7k (+3.3%)
    L2C_LOAD_Acc                  : 21.7M->26.0M (+20.0%)
    L2C_LOAD_Miss                 : 18.2M->24.2M (+33.4%)
    L2C_PF_Acc                    : 57.7M->63.8M (+10.5%)
    L2C_PF_Miss                   : 53.1M->62.2M (+17.1%)
    LLC_LOAD_Acc                  : 7.9M->6.3M (-20.2%)
    LLC_LOAD_Miss                 : 7.9M->6.0M (-23.3%)
    LLC_PF_Acc                    : 19.3M->47.2M (+144.6%)
    LLC_PF_Miss                   : 19.2M->46.6M (+142.9%)
